t,cond,hitObj,x,y,z
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
7.490,1,Collider,6.50,-1.01,-1.80
