t,cond,hitObj,x,y,z
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
8.511,1,Collider,6.49,-1.05,-1.80
