t,cond,hitObj,x,y,z
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
8.517,0,Collider,6.49,-1.05,-1.80
